"","Sample","Joint.Location","Pathotype","Seropositivity","GCTreatment","Protocol","Sex","Age"
"LNX1-AS2",0.0160690114038187,0.00648220076435724,0.000329270378884861,0.00134063303891541,2.02747252320279e-07,7.36589642613694e-06,0.00109408410425837,0.000722536958075448
"AC124017.1",0.0404140617567328,0.00733379954009905,9.13115209555393e-05,0.0136215289879282,0.000549250815073954,0.00189896374028775,0.00400735488126358,0.000301265330493461
"AC105384.1",0.169670709903447,0.0266594830170441,0.0475788874782612,0.0227419727361622,0.00122172917660368,0.00841619678976224,0.0527161686593836,1.60909346957894e-05
"AC110792.3",0.114723171074083,0.0101877001519646,0.00897009134014359,0.00323225788306791,0.0044912115529705,0.0026913750058366,0.000279883108200707,0.00434701620989353
"CHIC2",2.91027455445403,0.437593699282657,0.214233921365758,0.168593622992319,0.634165716566604,0.000722803672925654,0.857540150895209,0.646838353805712
"AC110792.2",0.158193713573174,0.0257692241367291,0.0138345483922886,0.00325179566255107,0.0220798982138559,0.00701823417881275,0.0021037334316576,0.0124037689028911
"AC110792.4",0.0386082921999487,0.0097735303447144,0.00540222763470988,3.51934718034741e-06,2.89857821078598e-06,4.43326734100857e-05,0.00290867120833482,0.00439533033594897
"PDGFRA",6.29240379379261,0.320651108459169,0.912997032674301,0.0746341070943846,0.307063343148761,0.00442051050371095,0.0239604874813115,0.0858899581460015
"LINC02283",0.204187178633553,0.0201128960074515,0.044220625230329,0.000650121331036146,0.0293045892253097,0.00758987193730798,0.0463361118347216,0.00193263288887913
"KIT",0.154825967039396,0.0315910179091827,0.00482424444593343,0.00869744053144661,0.0148416179656996,0.00335703248910413,0.0947829910255771,6.94909141674138e-05
"AC111194.2",0.123950967146413,0.0132860049368855,0.0241233577151667,0.0202858596049627,0.00219127705347599,0.00108301147694334,0.0453929926295782,9.71557589712901e-05
"KDR",2.4638806899664,0.120698714160883,0.410762275307142,0.230279048225612,0.168523524275044,0.00606626112412689,0.0278468766367612,0.0765434279729305
"SRD5A3",1.54749420318299,0.156358805781764,0.14565802286044,0.324616036954695,0.0230529078029451,0.148985298324056,0.506320709725461,0.0323788855319251
"SRD5A3-AS1",0.0465085892408679,0.00280212256789092,0.00885181650513989,0.0116053293401253,4.84052225857567e-05,0.00893086792131959,0.00409898226346739,0.00503236433038179
"AC069200.1",0.0261003766674484,0.00208711099083381,0.00109734359314828,0.000757844847776301,0.00142579054845937,1.45522086048011e-05,0.000159165190249944,0.000193103922363491
"TMEM165",2.96678598705853,0.0347173274136692,0.726926411662243,0.713371063962032,0.0398218483970258,0.0851835217899555,1.13492287038883,0.0114374583679577
"CLOCK",0.830367782580133,0.0552585944231132,0.0033934783328804,0.0529462100628431,0.00203978083344047,0.145258612126298,0.234314431274052,0.0110306939894445
"AC024243.1",0.0181986526731071,0.000144479446739787,0.000741767145950867,0.000498660181991184,2.53513379178116e-06,0.000142649757250979,2.0426130009632e-06,0.00106334952829634
"PDCL2",0.0204554696116355,0.00198032459632902,0.00171981245559172,0.0011980340290263,7.1819047375854e-06,0.00408845672834612,0.000407158964998988,0.000326787525484207
"NMU",0.0867849724215608,0.0100574854993041,0.0593056854852558,0.0205900865487108,0.00577072370602227,0.0117773940580768,0.000280483795578323,0.000307089033679819
"EXOC1L",0.0278970777686904,0.00403237301249693,0.000689987620816623,0.0010933913494604,7.07024394697164e-05,5.14954429320369e-05,0.0020685681637489,2.42166345199024e-05
"EXOC1",1.53747247848509,0.0333261550166553,0.246996055397641,0.29337832400631,0.000259308720129692,0.0103547645244562,0.988955527698443,5.25221620417682e-05
"AC110611.1",0.277654027038265,0.000219276139612479,0.0404637992706069,0.0190572413134915,0.000823000888761083,0.0268178867562141,2.15177641371689e-05,0.00543352902377947
"AC110611.2",1.13702540567455,0.0435172765227643,0.106762964339124,0.0659822651965403,0.0563464982457962,5.7022774946347e-06,0.00843127993156445,0.0702439244988806
"CEP135",1.11306136095839,0.236245093901499,0.262406529548409,0.131405303376386,0.183021539154615,0.00996150065807333,0.236383433074672,0.0891110650061866
"KIAA1211",0.437239236537046,0.0193748125332238,0.00182191723745451,0.0172788462621032,0.0380061367589724,0.00213500307109094,0.000194639509643046,1.57211199613982e-07
"AC022267.1",0.0722395784443775,0.00268267885706885,0.00368818459851594,2.60636456972385e-05,0.00460312299830345,0.000356809231738531,2.58663507723966e-05,0.000136801764949457
"AASDH",0.207894423654698,0.00462704546603243,0.0205177205392704,0.00125925251033276,0.00649118717810371,0.000341362460087868,0.0742321696025727,0.000201023135804057
"AC068620.1",0.0421688034455303,0.00935367782675112,0.00229224614805013,3.04566619369062e-05,0.000828405843200652,0.000413271260657488,0.00196435075791035,9.2404701024229e-05
"PPAT",0.337365035317871,0.00591789698853873,0.0477771228684754,0.0156828960655608,7.77596058765262e-05,0.0019449317109177,0.00970791901862,0.000936548683871941
"AC068620.2",0.0310208907336573,0.00406110554893591,0.00126080920197502,0.000975761264176978,0.00311152733755149,0.000288423018013351,0.000548114057385973,0.000394947714177363
"PAICS",0.736294183438957,0.0193379196352428,0.081078963304293,0.00245542241138486,0.0074172611954415,0.000915021288128148,0.350986996020797,0.040720363315605
"SRP72",2.52019241698178,0.125777538147831,0.978328984590293,0.19079593350535,0.0125628123882948,0.0642996564196086,1.29604658194818,0.0275373251285904
"ARL9",0.351218918834872,0.00472694439929144,0.0425718179553281,0.000372063921705301,0.000937885439078467,0.0282942877781855,0.0160948375907188,0.00911025106031804
"THEGL",0.0722208459704277,0.00284736630394855,0.00244199673908874,0.000386047645617449,0.000188874402051731,0.00421249720561345,0.0117549729176436,0.00136223375907241
"HOPX",1.29137656848527,0.318635282990354,0.0625481711841291,0.185623994795425,0.00454841811861062,0.0672533483511151,0.000670063996655035,0.0430882506754937
"SPINK2",0.124497708791327,0.010278453594692,0.0396121308447017,0.000749657395349157,0.00713414894238928,4.89483120702516e-08,0.000517410927147743,0.00709812411952004
"REST",0.563050972939538,0.0907783673160578,0.164455149225051,2.41063309869283e-05,0.00264152093810699,0.0124119111770238,0.00708337207903087,0.0165992915745039
"AC069307.1",0.048235983248579,0.000510815702003953,0.000398385507738297,0.00945886341767732,0.00224676714766225,7.98432589377285e-05,0.00803342836338539,0.0011521654723623
"NOA1",0.37596114655184,0.093019035352282,0.107959144589409,0.0119130969252312,0.00235208817630506,0.0154855277307853,0.00551322387215558,0.0305439740964086
"POLR2B",0.860387652924222,0.0804364970533267,0.202952513336796,0.0192290602815892,0.000249602734303522,0.00152852013244331,0.253410144588795,0.0108207101101487
"IGFBP7",7.27123266104768,1.97967986981968,1.16210456809888,0.218117490064396,0.309366613954265,0.143673783704135,0.0371789718921822,0.0161101937633412
"IGFBP7-AS1",0.0942716957033629,0.0404358163831997,0.00889511026371803,0.000109278509063948,0.00621790482226992,0.0003428982045528,0.000828924790508001,1.69832840346551e-05
"AC111197.1",0.0615742791311491,0.00123315103709443,0.0314120730368517,0.00665797339373109,0.00591937239119433,0.00199361289916489,0.0145397180952189,0.00576162172321038
"LINC02380",0.0388090599471758,0.00638171832123557,0.00166526441881532,0.00157144025637601,0.0153063596277314,0.00604083443533909,0.00276289943711427,0.00285119925190758
"AC093725.2",0.0446590269325808,0.00385236344068174,0.00174082658118691,7.9585525736281e-05,0.00492304972066204,0.000203693338529654,0.00193058202530016,0.0048062874660193
"AC017091.1",0.0396612136716712,0.00274040715683155,0.00200669640237905,0.00143388807277711,0.000124969512382833,0.0068762552389412,0.000898285645467567,3.29803417797869e-05
"AC096588.1",0.0240159409926832,0.00197434006502517,0.0020196399950323,0.00167154050949581,4.66138349808354e-05,0.000139552414757382,0.0132531652297874,0.000188566905501286
"LINC02271",0.0304178154348356,0.00547385516961318,0.00726819564288439,0.000321820045579013,0.000133761929022036,0.00387738889154887,0.0018559515051364,0.00170217776936932
"ADGRL3",0.160761803652987,0.0357716084617321,0.102373671569889,0.0391249358288492,0.00200219433219573,0.00567393891294232,0.000368289054997195,0.000105354769652788
"AC020741.1",0.048712788780525,0.00165272850064513,0.000405075470544247,5.47863829858386e-06,0.0191379731990904,0.00172488693702677,0.00411314148152098,0.00588169266465544
"ADGRL3-AS1",2.1454470216218,0.112223408059442,0.607395598329119,0.0927672964533333,0.000679932002534134,0.000128078529348929,0.0189156230926746,0.245831633570504
"AC093730.1",0.0390354794849168,0.00329371777798571,0.00300835506297226,0.00321752887120219,0.0151021328906764,0.00732991295286922,0.000171392065639875,0.00568200784984985
"TECRL",0.0377393593032793,0.00146906766909094,0.00437501428450782,0.000845113775382877,5.3564688018426e-05,0.00540757940430403,5.37060361183173e-05,0.00188089570462013
"AC104689.2",0.0281419586918741,0.00383593504075241,0.0110227314326194,0.00255176982605354,0.00160099985893059,0.000353874854630565,0.000969610913981178,0.000347959444602086
"LINC02232",0.0401160256143229,0.00671778775215293,0.00332055469522974,0.00261688246230296,0.0087419353213769,0.00454448183259126,0.000891199567387702,0.00979110628133162
"EPHA5",0.123715687580506,0.0063076442555321,0.00875650649665438,0.00222404673149157,0.00222593041168118,0.010319056752961,9.51564643192349e-05,0.0106125509265032
"EPHA5-AS1",0.0704331770499556,0.00409871447710763,0.0113530469400214,1.46297973735443e-08,0.00411753240681101,0.00212319751519141,1.97902374599046e-05,0.0047985108928339
"AC116049.2",0.440384728054066,0.0232053582613689,0.00453684833209289,8.02867696547693e-05,1.52169918887779e-06,0.0101657990629445,0.00775395325284256,0.0543369088165657
"AC110809.1",0.0434710186386855,0.00281967155084661,0.0140719321605309,0.00247170491814996,0.0016860130237939,0.0134628298127937,0.00187766047131666,0.00132890463471202
"AC104806.2",1.63609096573456,0.164204637210374,0.634222880438917,0.183719349630318,0.00697512798459865,0.00477243685234052,0.10529363901649,0.102415808338818
"CENPC",3.98961291020188,0.211968593544043,1.11228579196919,0.0610699991694053,0.394821869411277,0.0906294985355549,0.0259212504113204,0.60971432567023
"STAP1",0.56696963411953,0.0707835897618692,0.169911489156893,0.0198430749271727,0.0597166212951028,0.000406714456480106,0.00538032181931491,0.020316650135177
"UBA6",2.1872089685336,0.157306471706253,0.895384860125359,0.426192085687249,0.224952003347045,0.122949959863061,0.536636948979818,0.14800094770947
"UBA6-AS1",1.66903159802199,0.491766019686368,0.246632736707963,0.0295939310450022,0.0738794153718469,0.0358130231162157,0.0590303855943275,0.0271433249142805
"GNRHR",0.0782584091632232,0.0276316691530942,0.0155920125475162,0.015484990825243,0.00270332193725853,0.0100668078177657,0.0004750324702818,2.63501858999149e-05
"TMPRSS11D",0.0872629839046568,0.0157948053137402,0.0451620111711404,0.00564856577522921,0.00382175508428784,0.014176640171315,0.00046172256582544,0.00294316707442066
"TMPRSS11A",0.12992097938147,0.0243728735834225,0.0427284321818155,0.00862341684837453,0.00190315075395686,0.00115428265106132,0.00159012998841579,0.00313721997220462
"TMPRSS11F",0.0308504385804542,0.00146204148353535,0.00443427511490624,0.0050882319933554,0.00112615748928402,0.00021318880474297,0.000620885743496391,0.0109677718178158
"TMPRSS11B",0.0283164923212453,0.00532605328142921,0.00434668948916528,0.00473588383855805,0.000113138388979639,0.00414873514807956,0.00381681414696189,0.000742410908061153
"YTHDC1",3.1410266862787,1.02494135790789,0.489632784482397,0.0423530722632681,0.644233226794033,0.0319058014967677,0.256134919296724,0.772677129662658
"TMPRSS11E",0.0576079741222757,0.00390836497013991,0.00583702743461867,2.47735165714857e-10,0.0235524103687212,0.002735516497121,4.40756620423421e-05,0.00814229836512137
"UGT2B17",0.487626573672684,0.0209713853116855,0.0351454347107927,0.00148234575217954,0.033392572857216,0.0145983264222993,0.0217526577866667,0.000509949047733382
"UGT2B15",0.023053306881371,0.000221726401361533,0.00131539239833778,0.00199570653232062,0.000239815017766265,0.00177885555646684,0.000696743949446521,0.00204511512101879
"UGT2B7",0.0436866015463444,0.00845935538091869,0.00345983208095424,0.00190321501579716,0.000169398183169633,0.000156133962159188,0.000694441009851943,0.0016880541425679
"AC111000.4",0.0964470273655538,0.0129701365129131,0.0224085499746174,0.00875310758029491,0.00252973687313585,0.000596100704697289,0.00626001577873625,0.00500042887277008
"UGT2B4",0.0306317528376066,0.00496917983305867,0.00133634450499853,0.000462203476225831,0.000187388026029467,0.0039866849709802,0.00261009601573159,0.00185812865260981
"SULT1B1",1.16015852075059,0.141139046903205,0.307105796874674,0.0915901472018588,0.00978773802030597,0.0455059169017114,0.403841348069922,0.0285805803596717
"CSN1S1",0.768280235432239,0.077500910003192,0.0476837751686277,0.171977595658535,0.0245040381017025,0.00200508090925089,0.0581768505282798,0.00892830158548685
"PRR27",0.0478402078102458,0.000341469276055051,0.00265648110465699,0.00149080662943391,0.00255475617857437,0.000377677175211755,0.00658113854170583,8.46900810591578e-05
"FDCSP",0.0170116570740508,0.00647552387261774,0.000755157866261236,0.000470390214768468,0.00160723459062817,0.000508719422032122,4.61434482845746e-06,5.19397877152272e-05
"MUC7",0.0270842493195089,0.00279377921497126,0.00489305032441711,0.000288140187099106,0.00553374436853549,0.000222755736467573,1.95422819260216e-05,0.00137043549885973
"AMTN",1.09798056808366,0.270488407666991,0.398175728257655,0.00813276958823161,0.233946831136667,0.00414300629284492,0.0395922229219248,0.0385514875967163
"AMBN",0.0301778182030588,0.00319791414820081,0.0066373200572678,0.00171041451721976,0.00205577172741611,0.00100679500074641,0.000964996648911143,0.000626119665070313
"AC009570.2",0.151630347633314,0.0238882361077941,0.0184472361032029,0.00277599917926086,0.0262161280713769,0.00618772744899188,0.0116756801837981,0.00681796793676748
"JCHAIN",0.98916397357377,0.0579670046179204,0.191422042388678,0.00130380683397435,0.0883910882711447,0.0103405094462605,0.0407387180781815,0.000230023785685596
"UTP3",0.513111717450676,0.0851525507270745,0.0758102305519759,0.0370131306098975,0.00526024384448487,0.00634887374717508,0.34584121380995,0.0038742934363456
"AC009570.1",0.116795581685381,0.0413018633611539,0.048040433588481,0.0176790300342566,0.00303759958347749,0.0177396797208185,0.00870584709182776,0.000339623984790816
"RUFY3",3.13348573324703,0.0246365864851272,0.120515133146837,0.629618784158825,0.000215279081139386,0.405205930063368,0.477015140969472,0.0602449666061378
"GRSF1",1.20431364672402,0.00955175101687855,0.147196264783067,0.0644561822200407,0.0446840023007766,7.94821058303086e-05,0.654697095671253,0.0440542644685737
"MOB1B",2.38038500155643,0.360845289654055,0.501723182453118,0.56483150555694,0.0772245470573973,0.00836678073158348,0.426915598327904,0.0143570017747785
"DCK",1.82265655022724,0.00485836165071696,0.112676657595312,0.140231187623574,0.176688656493706,0.14637000612594,0.507689090778218,0.186463199152753
"SLC4A4",0.39342379052808,0.0233989995668593,0.0409357430578794,0.00018548221576431,0.0165084554274664,0.0120280703487796,0.00287395924863931,0.0211771897499546
"GC",0.0250554725227725,0.00553919354763233,0.000517069335981279,6.90043274409469e-05,7.85762292010439e-05,0.000414653831926071,0.000417382818551637,0.00441640593349391
"NPFFR2",0.416712801578167,0.0214506914912427,0.172043523141507,0.0353425530946971,0.0202289343556261,0.0141329760840692,0.190461926386609,0.000922379108525551
